"directorio","secuencia_p","orden","clase","mes","estrato1","sex","age","p6050","p6090","p6100","p6210","p6210s1","p6240","p7495","p7500s1a1","p7500s2a1","p7500s3a1","p7505","p7510s1a1","p7510s2a1","p7510s3a1","p7510s5a1","p7510s6a1","p7510s7a1","pet","iof1","iof2","iof3h","iof3i","iof6","ingtotob","ingtot","maxEducLevel","regSalud","wap","ocu","dsi","pea","inac","totalHoursWorked","formal"
4787742,1,1,1,12,1,1,29,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1.37731148797547,1,1,0,1,0,96,0
4787742,1,2,1,12,1,0,44,2,2,1.38606565221552,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,7,1.37731148797547,1,1,0,1,0,107,0
4787742,1,3,1,12,1,0,19,3,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,6,1.37731148797547,1,1,0,1,0,14,0
4787743,1,1,1,12,2,0,41,1,1,3,3,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1440000,1440000,3,3,1,1,0,1,0,48,0
4787743,1,3,1,12,2,0,20,3,2,1.38606565221552,4,7,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787743,1,4,1,12,2,1,20,9,1,1,1,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,8e+05,1,1,1,1,0,1,0,50,0
4787744,1,1,1,12,1,1,44,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1100000,1100000,6,3,1,1,0,1,0,48,0
4787744,1,2,1,12,1,0,37,2,1,3,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,7,3,1,1,0,1,0,40,0
4787746,1,1,1,12,1,1,25,1,2,1.38606565221552,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1700000,1700000,7,1.37731148797547,1,1,0,1,0,112,0
4787748,1,1,1,12,4,1,61,1,1,1,6,13,6,1,1300000,5e+06,0,2,0,0,0,0,0,0,1,0,5e+06,0,0,1300000,6300000,6300000,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787748,1,2,1,12,4,0,59,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787751,1,1,1,12,2,0,46,1,1,1,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,3,1,1,1,0,1,0,48,1
4787751,1,2,1,12,2,1,23,3,1,1,6,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,850000,850000,7,1,1,1,0,1,0,48,0
4787754,1,1,1,12,2,0,19,1,1,1,6,1,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1194044.33333333,1194044.33333333,7,1,1,1,0,1,0,48,1
4787754,1,2,1,12,2,1,23,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,3e+05,4500000,1,0,0,0,0,0,1188211,1188211,6,1,1,1,0,1,0,48,1
4787755,1,1,1,12,2,1,30,1,1,1,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,846345.5,846345.5,5,1,1,1,0,1,0,48,1
4787756,1,1,1,12,2,1,49,1,1,1,6,5,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1516666.66666667,1516666.66666667,7,1,1,1,0,1,0,48,1
4787757,1,1,1,12,3,1,30,1,1,1,5,11,1,2,0,0,0,1,150000,0,0,0,0,0,1,0,0,12500,0,0,1584044.33333333,1584044.33333333,6,1,1,1,0,1,0,55,1
4787757,1,2,1,12,3,0,47,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,250000,1,0,0,0,0,0,1359453,1359453,6,1,1,1,0,1,0,54,1
4787758,1,1,1,12,2,1,47,1,1,1,4,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1760000,1760000,5,1,1,1,0,1,0,48,1
4787758,1,2,1,12,2,0,46,2,1,1,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,702333.333333333,702333.333333333,5,1,1,1,0,1,0,50,0
4787758,1,3,1,12,2,0,19,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,6,1,1,1,0,1,0,48,1
4787758,1,4,1,12,2,0,73,5,1,1,1,0,4,1,2e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,2e+05,2e+05,2e+05,1,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787759,1,1,1,12,3,0,23,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,6,1,1,1,0,1,0,84,1
4787759,1,2,1,12,3,1,25,2,2,1.38606565221552,5,11,4,1,3e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3e+05,3e+05,3e+05,6,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787760,1,1,1,12,2,1,30,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1300000,1300000,6,3,1,1,0,1,0,70,0
4787761,1,1,1,12,3,1,31,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,1.37731148797547,1,1,0,1,0,54,0
4787761,1,2,1,12,3,0,40,2,1,1,5,10,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,967703,967703,6,1,1,1,0,1,0,48,1
4787762,1,1,1,12,3,1,53,1,2,1.38606565221552,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,4,1.37731148797547,1,1,0,1,0,48,0
4787762,1,2,1,12,3,0,59,2,1,1,4,6,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787762,1,3,1,12,3,1,24,3,2,1.38606565221552,4,8,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,7e+05,5,1.37731148797547,1,1,0,1,0,48,0
4787762,1,4,1,12,3,1,41,3,1,1,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,888211,888211,5,1,1,1,0,1,0,48,1
4787765,1,1,1,12,3,1,47,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,6,1,1,1,0,1,0,40,1
4787765,1,3,1,12,3,0,25,3,1,1,6,7,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1400000,1400000,7,1,1,1,0,1,0,45,1
4787765,1,4,1,12,3,0,22,3,1,1,6,2,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787766,1,1,1,12,3,1,61,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,4,1,1,1,0,1,0,50,1
4787766,1,2,1,12,3,0,52,2,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,7,1,1,1,0,1,0,30,0
4787766,1,3,1,12,3,1,29,3,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,7,1,1,1,0,1,0,48,0
4787769,1,1,1,12,3,0,67,1,1,2,5,11,1,1,0,781242,0,2,0,0,0,0,0,0,1,0,781242,0,0,0,781242,1281242,6,2,1,1,0,1,0,60,1
4787769,1,2,1,12,3,1,77,5,1,1,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,20,0
4787769,1,3,1,12,3,0,74,5,1,1,3,3,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787769,1,4,1,12,3,1,76,5,1,1,1,0,6,2,0,0,0,1,1e+06,0,0,0,0,0,1,0,0,83333.3333333333,0,0,83333.3333333333,83333.3333333333,1,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787769,1,5,1,12,3,1,45,5,1,1,4,8,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787769,1,6,1,12,3,0,40,5,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,979203,979203,6,1,1,1,0,1,0,48,1
4787771,1,1,1,12,3,1,74,1,2,1.38606565221552,6,4,6,2,0,0,0,1,1e+07,0,0,0,0,0,1,0,0,833333.333333333,0,0,833333.333333333,833333.333333333,7,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787772,1,1,1,12,3,0,53,1,1,3,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,7e+05,7e+05,5,3,1,1,0,1,0,126,0
4787773,1,1,1,12,1,0,30,1,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,6,1,1,1,0,1,0,48,0
4787773,1,2,1,12,1,1,40,2,1,1,4,9,1,2,0,0,0,1,0,0,0,0,0,2300000,1,0,0,0,0,0,1034453,1034453,5,1,1,1,0,1,0,48,1
4787773,1,3,1,12,1,1,19,3,1,1,6,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1321544.33333333,1321544.33333333,7,1,1,1,0,1,0,48,1
4787773,1,5,1,12,1,1,20,5,2,1.38606565221552,6,0,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787773,1,6,1,12,1,1,67,5,1,1,3,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,3,1,1,1,0,1,0,48,1
4787773,1,7,1,12,1,0,75,5,1,3,3,5,6,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,4,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787774,1,1,1,12,1,1,45,1,1,1,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1010000,1010000,4,1,1,1,0,1,0,54,1
4787774,1,2,1,12,1,0,35,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,6,1,1,1,0,1,0,48,1
4787775,1,1,1,12,3,0,45,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,966494.666666667,966494.666666667,6,1,1,1,0,1,0,48,1
4787775,1,2,1,12,3,1,49,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1599877.66666667,1599877.66666667,6,1,1,1,0,1,0,72,1
4787776,1,1,1,12,3,1,62,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,6,1,1,1,0,1,0,60,1
4787776,1,2,1,12,3,0,60,2,1,1,6,1,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,781242,781242,7,1,1,1,0,1,0,48,1
4787776,1,3,1,12,3,0,25,3,1,1,6,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787777,1,1,1,12,2,1,35,1,1,2,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2275772.33333333,2275772.33333333,6,2,1,1,0,1,0,40,1
4787777,1,2,1,12,2,0,31,2,2,1.38606565221552,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,150000,150000,6,1.37731148797547,1,1,0,1,0,15,0
4787779,1,1,1,12,1,0,42,1,1,1,6,4,1,1,0,0,3e+05,1,0,0,0,0,220000,0,1,0,0,3e+05,0,0,2528000,2528000,7,1,1,1,0,1,0,48,1
4787779,1,2,1,12,1,0,19,3,1,1,5,11,3,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787779,1,4,1,12,1,0,54,5,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,70000,70000,6,3,1,1,0,1,0,19,0
4787779,1,5,1,12,1,0,61,5,1,3,4,8,6,2,0,0,0,1,0,0,1080000,0,0,0,1,0,0,0,90000,0,90000,90000,5,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787780,1,1,1,12,3,1,36,1,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,7,1,1,1,0,1,0,48,0
4787780,1,2,1,12,3,0,30,2,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1060000,1060000,6,3,1,1,0,1,0,48,0
4787781,1,1,1,12,1,1,51,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,948742,948742,6,1,1,1,0,1,0,52,1
4787781,1,2,1,12,1,0,48,2,1,1,4,8,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,760000,760000,5,1,1,1,0,1,0,48,0
4787783,1,1,1,12,2,1,44,1,1,1,4,7,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,975000,975000,5,1,1,1,0,1,0,50,1
4787783,1,2,1,12,2,0,44,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,160000,160000,6,1,1,1,0,1,0,20,0
4787783,1,3,1,12,2,1,21,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1108211,1108211,6,1,1,1,0,1,0,50,1
4787784,1,1,1,12,1,0,67,1,1,1,3,4,6,1,0,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,0,687492,687492,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787784,1,2,1,12,1,1,70,2,1,1,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,280000,280000,4,1,1,1,0,1,0,24,0
4787786,1,1,1,12,2,1,53,1,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4600000,4600000,7,1,1,1,0,1,0,15,1
4787787,1,1,1,12,3,1,43,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1094211,1094211,6,1,1,1,0,1,0,48,1
4787787,1,2,1,12,3,0,38,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1055556.5,1055556.5,6,1,1,1,0,1,0,48,1
4787787,1,3,1,12,3,0,20,3,1,1,6,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787788,1,1,1,12,1,1,47,1,1,1,4,9,1,2,0,0,0,1,0,0,0,0,150000,0,1,0,0,0,0,0,966119.666666667,966119.666666667,5,1,1,1,0,1,0,48,1
4787788,1,2,1,12,1,0,52,2,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,50000,50000,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787788,1,3,1,12,1,0,21,3,1,1,6,3,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+05,7,1,1,1,0,1,0,70,1
4787790,1,1,1,12,2,0,34,1,1,1,6,4,1,1,7e+05,0,0,2,0,0,0,0,0,0,1,0,0,0,0,7e+05,2200000,2200000,7,1,1,1,0,1,0,92,0
4787790,1,2,1,12,2,1,45,2,1,1,4,7,1,2,0,0,0,1,0,0,0,0,0,1200000,1,0,0,0,0,0,2813333.33333333,2813333.33333333,5,1,1,1,0,1,0,90,1
4787791,1,2,1,12,1,0,38,2,1,3,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,150000,150000,4,3,1,1,0,1,0,50,0
4787792,1,1,1,12,3,1,59,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1544877.66666667,1544877.66666667,6,1,1,1,0,1,0,45,1
4787793,1,1,1,12,3,1,30,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1281242,1281242,6,1,1,1,0,1,0,50,1
4787793,1,2,1,12,3,0,26,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,899453,899453,6,1,1,1,0,1,0,48,1
4787794,1,1,1,12,2,1,41,1,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1200000,1200000,7,1,1,1,0,1,0,48,0
4787794,1,2,1,12,2,0,45,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,9e+05,9e+05,6,1,1,1,0,1,0,70,0
4787794,1,3,1,12,2,0,23,3,1,1,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,894575.333333333,894575.333333333,7,1,1,1,0,1,0,48,1
4787795,1,1,1,12,1,0,61,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,607166.666666667,607166.666666667,6,3,1,1,0,1,0,24,0
4787795,1,2,1,12,1,0,33,3,1,3,1,0,5,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787796,1,1,1,12,1,0,35,1,1,1,4,8,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,954877.666666667,954877.666666667,5,1,1,1,0,1,0,48,1
4787796,1,2,1,12,1,0,69,5,1,3,1,0,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,6e+05,1,3,1,1,0,1,0,9,0
4787797,1,1,1,12,2,0,23,1,1,1,6,4,1,2,0,0,0,1,0,0,0,0,8e+05,0,1,0,0,0,0,0,1283000,1283000,7,1,1,1,0,1,0,39,1
4787797,1,2,1,12,2,1,27,2,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1764666.66666667,1764666.66666667,6,1,1,1,0,1,0,56,1
4787798,1,1,1,12,2,0,45,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,869453,869453,6,1,1,1,0,1,0,48,1
4787798,1,2,1,12,2,0,21,3,1,1,4,6,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787800,1,1,1,12,3,0,41,1,2,1.38606565221552,3,5,1,2,0,0,0,1,5e+05,0,0,0,0,1450000,1,0,0,41666.6666666667,0,0,1151666.66666667,1151666.66666667,4,1.37731148797547,1,1,0,1,0,40,0
4787800,1,2,1,12,3,1,31,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1360000,1360000,6,1,1,1,0,1,0,50,1
4787801,1,1,1,12,1,1,41,1,2,1.38606565221552,5,11,4,2,0,0,0,1,0,0,0,0,1100000,0,1,0,0,0,0,0,0,0,6,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787802,1,1,1,12,2,1,40,1,1,3,5,11,1,2,0,0,0,1,0,0,0,0,430000,4e+05,1,0,0,0,0,0,7e+05,7e+05,6,3,1,1,0,1,0,45,0
4787802,1,3,1,12,2,0,80,5,1,1,3,4,6,1,0,687492,0,2,0,0,0,0,0,0,1,0,687492,0,0,0,687492,687492,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787803,1,1,1,12,1,0,48,1,1,1,3,3,1,2,0,0,0,1,0,0,0,0,0,2800000,1,0,0,0,0,0,1234453,1234453,3,1,1,1,0,1,0,56,1
4787803,1,4,1,12,1,0,23,3,1,3,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787805,1,1,1,12,2,1,58,1,2,1.38606565221552,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,7,1.37731148797547,1,1,0,1,0,70,0
4787807,1,1,1,12,1,0,38,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,280000,0,1,0,0,0,0,0,1500000,1500000,6,1,1,1,0,1,0,45,1
4787807,1,2,1,12,1,0,19,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1500000,1500000,6,1,1,1,0,1,0,54,1
4787808,1,1,1,12,1,0,60,1,1,3,3,5,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,4,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787810,1,1,1,12,2,1,36,1,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1e+06,1e+06,6,3,1,1,0,1,0,53,0
4787810,1,2,1,12,2,0,34,2,1,3,6,6,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,7,3,1,1,0,1,0,35,0
4787812,1,1,1,12,2,1,22,1,2,1.38606565221552,5,10,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2100000,2100000,6,1.37731148797547,1,1,0,1,0,63,0
4787812,1,2,1,12,2,0,18,2,2,1.38606565221552,5,10,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1.37731148797547,1,0,0,0,1,47.4026719864587,0.586809333816951
4787815,1,1,1,12,2,1,31,1,2,1.38606565221552,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2e+06,2e+06,6,1.37731148797547,1,1,0,1,0,91,0
4787815,1,2,1,12,2,0,39,2,2,1.38606565221552,4,9,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2e+05,5,1.37731148797547,1,1,0,1,0,84,0
4787816,1,1,1,12,2,1,25,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,150000,0,1,0,0,0,0,0,1171666.66666667,1171666.66666667,6,1,1,1,0,1,0,48,1
4787817,1,1,1,12,1,1,28,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1234453,1234453,6,1,1,1,0,1,0,48,1
4787819,1,1,1,12,1,1,21,1,1,3,4,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2566666.66666667,2566666.66666667,5,3,1,1,0,1,0,62,0
4787820,1,1,1,12,1,1,26,1,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1867211,1867211,7,1,1,1,0,1,0,48,1
4787820,1,2,1,12,1,0,25,2,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,780000,780000,6,1,1,1,0,1,0,56,0
4787821,1,1,1,12,1,1,47,1,1,3,1,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1600000,1600000,1,3,1,1,0,1,0,84,0
4787821,1,2,1,12,1,0,44,2,1,3,1,0,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,0,1,47.4026719864587,0.586809333816951
4787821,1,3,1,12,1,0,25,3,1,3,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4e+05,550000,6,3,1,1,0,1,0,60,0
4787821,1,7,1,12,1,0,19,3,1,1,5,11,1,2,0,0,0,1,0,0,0,0,0,1600000,1,0,0,0,0,0,1490044.33333333,1490044.33333333,6,1,1,1,0,1,0,48,1
4787823,1,1,1,12,2,1,71,1,1,1,4,8,6,1,1e+06,781242,0,2,0,0,0,0,0,0,1,0,781242,0,0,1e+06,1781242,1781242,5,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787823,1,2,1,12,2,0,70,2,1,1,3,5,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787823,1,3,1,12,2,1,49,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1166556.5,1166556.5,6,1,1,1,0,1,0,48,1
4787823,1,4,1,12,2,1,44,3,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2090333.33333333,2090333.33333333,6,1,1,1,0,1,0,48,1
4787823,1,5,1,12,2,1,21,4,1,1,5,11,4,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787824,1,1,1,12,2,1,72,1,1,3,3,2,1,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,420000,3,3,1,1,0,1,0,48,0
4787824,1,2,1,12,2,0,70,2,1,1,3,4,4,2,0,0,0,1,0,0,1440000,0,0,0,1,0,0,0,120000,0,120000,120000,3,1,1,0,0,0,1,47.4026719864587,0.586809333816951
4787825,1,1,1,12,2,1,47,1,1,1,5,11,1,2,0,0,0,1,0,0,0,0,1e+06,1100000,1,0,0,0,0,0,1173166.66666667,1173166.66666667,6,1,1,1,0,1,0,43,1
4787825,1,2,1,12,2,0,39,2,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4e+05,4e+05,6,1,1,1,0,1,0,93,0
4787827,1,1,1,12,2,1,53,1,1,1,5,11,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,5e+05,5e+05,6,1,1,1,0,1,0,48,0
4787827,1,2,1,12,2,0,55,2,1,1,6,2,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,4275000,4275000,7,1,1,1,0,1,0,48,1
4787827,1,3,1,12,2,0,23,3,1,1,6,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1042500,1042500,7,1,1,1,0,1,0,48,1
4787829,1,1,1,12,2,0,20,1,1,1,6,0,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,3e+05,7,1,1,1,0,1,0,60,0
4787830,1,1,1,12,2,1,58,1,1,1,3,5,1,2,0,0,0,1,0,0,0,0,1200000,1200000,1,0,0,0,0,0,1346544.33333333,1346544.33333333,4,1,1,1,0,1,0,48,1
4787830,1,2,1,12,2,0,56,2,1,3,3,5,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,6e+05,6e+05,4,3,1,1,0,1,0,24,0
4787830,1,3,1,12,2,0,21,3,1,1,6,2,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,774877.666666667,774877.666666667,7,1,1,1,0,1,0,48,1
4787832,1,1,1,12,2,1,33,1,1,2,6,2,6,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1915119.33333333,1915119.33333333,7,2,1,1,0,1,0,84,1
4787832,1,2,1,12,2,0,29,2,1,1,6,5,1,2,0,0,0,1,1200000,0,0,0,0,0,1,0,0,1e+05,0,0,2238544.33333333,2238544.33333333,7,1,1,1,0,1,0,48,1
4787833,1,2,1,12,2,0,42,2,2,1.38606565221552,6,4,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,8e+05,8e+05,7,1.37731148797547,1,1,0,1,0,91,0
